name	type	checksum	instrument	read_length	library
20170912-A02-NA19098.fastq.gz	fastq	5643f536dc15195a408a9a27bca7511d	HiSeq 2500	50	single
20170912-A03-NA18870.fastq.gz	fastq	74652b64c9bcb50780e7e6a937b22356	HiSeq 2500	50	single
20170912-A04-NA18870.fastq.gz	fastq	c42e1bf1207c842e5940b7609452e445	HiSeq 2500	50	single
20170912-A05-NA18870.fastq.gz	fastq	8665bcea539b697443cbe430bf703f00	HiSeq 2500	50	single
20170912-A06-NA19098.fastq.gz	fastq	b7156432fb58caa206f6eeaaaca049b9	HiSeq 2500	50	single
20170912-A07-NA18870.fastq.gz	fastq	418e87f987449f28aba0565b7ce7f94f	HiSeq 2500	50	single
20170912-A08-NA19098.fastq.gz	fastq	1e7c7b15a087f9b8d7bf3063a6edff29	HiSeq 2500	50	single
20170912-A09-NA18870.fastq.gz	fastq	47133dc3ff8311be563776276891273a	HiSeq 2500	50	single
20170912-A10-NA19098.fastq.gz	fastq	0a41ecc723c7146987b3297e57a4b590	HiSeq 2500	50	single
20170912-A11-NA18870.fastq.gz	fastq	1113e9b53d909589072600220734b6b1	HiSeq 2500	50	single
20170912-A12-NA18870.fastq.gz	fastq	3c66106ad2af8b417afa8d85166b55cc	HiSeq 2500	50	single
20170912-B01-NA19098.fastq.gz	fastq	881e8f11d9dc05ee62e25da078faaa32	HiSeq 2500	50	single
20170912-B02-NA19098.fastq.gz	fastq	a8b72904f644d6244495919edd378e60	HiSeq 2500	50	single
20170912-B03-NA19098.fastq.gz	fastq	23f2ce747fba3e04f86f79f4a6cfc416	HiSeq 2500	50	single
20170912-B04-NA18870.fastq.gz	fastq	a38c1a84ee86b09b5878fd60f2283808	HiSeq 2500	50	single
20170912-B05-NA18870.fastq.gz	fastq	77a71faeb4542091c6ccffc59be7695e	HiSeq 2500	50	single
20170912-B06-NA19098.fastq.gz	fastq	4a6b41efb7baabe07fa17ccd70d9cb72	HiSeq 2500	50	single
20170912-B07-NA18870.fastq.gz	fastq	b3ca277db21d596e29b5bfb8f69bb322	HiSeq 2500	50	single
20170912-B08-NA19098.fastq.gz	fastq	8243d9948ea1fc268dd8ab231ee2954d	HiSeq 2500	50	single
20170912-B09-NA18870.fastq.gz	fastq	b4585cf5aa87172d7fdb34582d2de7ec	HiSeq 2500	50	single
20170912-B10-NA19098.fastq.gz	fastq	12b2355528e8addf8eb4f89537ca369c	HiSeq 2500	50	single
20170912-B11-NA19098.fastq.gz	fastq	cde0fdf80d56f45c7239d92b3afae63b	HiSeq 2500	50	single
20170912-B12-NA18870.fastq.gz	fastq	de5d7fe83d0f1ae9ff2782756f91f73a	HiSeq 2500	50	single
20170912-C01-NA19098.fastq.gz	fastq	787bd45092481f3aa0fdcc49617a3ca4	HiSeq 2500	50	single
20170912-C02-NA18870.fastq.gz	fastq	624b878f4fb3d81b7bfbf75d04aac2fc	HiSeq 2500	50	single
20170912-C03-NA18870.fastq.gz	fastq	cbb606c5be4b8179d46d9ef8bff0b6a2	HiSeq 2500	50	single
20170912-C04-NA18870.fastq.gz	fastq	dcb6033af751bebe54ef5c32a5158895	HiSeq 2500	50	single
20170912-C05-NA19098.fastq.gz	fastq	b60f29c6e4e60e6e2b41e4d80ba348ec	HiSeq 2500	50	single
20170912-C06-NA19098.fastq.gz	fastq	2b47b9bdf1cd1890457b5bbb789ce3fe	HiSeq 2500	50	single
20170912-C07-NA19098.fastq.gz	fastq	1f4fe1fa01bb0449ac858d022457aa4b	HiSeq 2500	50	single
20170912-C08-NA18870.fastq.gz	fastq	474004d01a9f4cc799788e95c94bfc77	HiSeq 2500	50	single
20170912-C09-NA19098.fastq.gz	fastq	8e7962c98aebb29f0d8ca7149b3554c6	HiSeq 2500	50	single
20170912-C10-NA18870.fastq.gz	fastq	c364db229f82322e721d8ba72dca097d	HiSeq 2500	50	single
20170912-C11-NA18870.fastq.gz	fastq	8cd89bcbe7f63eacba91dfccfc57034f	HiSeq 2500	50	single
20170912-C12-NA19098.fastq.gz	fastq	7bd0284a9fe4eb824a000b91d03050ce	HiSeq 2500	50	single
20170912-D01-NA19098.fastq.gz	fastq	47557bf46f9827ed7878c4669c658537	HiSeq 2500	50	single
20170912-D02-NA18870.fastq.gz	fastq	b54b0f9bedc94761efef9a2ee63faae0	HiSeq 2500	50	single
20170912-D03-NA18870.fastq.gz	fastq	b1e6cc285024ce47450d22c76aa439ce	HiSeq 2500	50	single
20170912-D04-NA19098.fastq.gz	fastq	2b9906fe8f11d6552b5f1ebcbd8cdb06	HiSeq 2500	50	single
20170912-D05-NA18870.fastq.gz	fastq	e62939a25c295102f716dd157dc1a03f	HiSeq 2500	50	single
20170912-D06-NA18870.fastq.gz	fastq	c72df484910d2fdbe796fb3658601678	HiSeq 2500	50	single
20170912-D07-NA19098.fastq.gz	fastq	1a125acdc4acc299d375b100730a7d49	HiSeq 2500	50	single
20170912-D08-NA19098.fastq.gz	fastq	e2a4631e6cf9bb26b2aaf1863fc78230	HiSeq 2500	50	single
20170912-D09-NA18870.fastq.gz	fastq	43dde37a1ee7901679c06117e3c68853	HiSeq 2500	50	single
20170912-D10-NA19098.fastq.gz	fastq	d491222797e1f965ad985cffb005f3b4	HiSeq 2500	50	single
20170912-D11-NA19098.fastq.gz	fastq	0ea88a42eb566d9c20ae707163f506ca	HiSeq 2500	50	single
20170912-D12-NA18870.fastq.gz	fastq	b0e420818755ea73236320270840eb7d	HiSeq 2500	50	single
20170912-E01-NA19098.fastq.gz	fastq	3699c8cacddae5910df6e5cf9d88294e	HiSeq 2500	50	single
20170912-E02-NA18870.fastq.gz	fastq	730440c04cd1d171d51dc2396df1e8b1	HiSeq 2500	50	single
20170912-E03-NA18870.fastq.gz	fastq	2b020222176117fa86fc8e85f461c9db	HiSeq 2500	50	single
20170912-E04-NA18870.fastq.gz	fastq	987f2c5385d86746d5bd223eccf2a2a4	HiSeq 2500	50	single
20170912-E05-NA18870.fastq.gz	fastq	8e18c4471af3e8e77752de85e6dfbd07	HiSeq 2500	50	single
20170912-E06-NA19098.fastq.gz	fastq	06f11ea3f4e513b50a1b984e188ecc4a	HiSeq 2500	50	single
20170912-E07-NA18870.fastq.gz	fastq	a9eecf23b2b12309f1dc26c14c6cd372	HiSeq 2500	50	single
20170912-E08-NA18870.fastq.gz	fastq	812d94c5622a4a4ea9060cd0787d89fe	HiSeq 2500	50	single
20170912-E09-NA18870.fastq.gz	fastq	8ac238488ebfdbdaf8245633ef1a63fe	HiSeq 2500	50	single
20170912-E10-NA19098.fastq.gz	fastq	dfc4572046837768eed7258a8f11b2db	HiSeq 2500	50	single
20170912-E11-NA18870.fastq.gz	fastq	773b6570326e9a64a161fbb72271f050	HiSeq 2500	50	single
20170912-E12-NA18870.fastq.gz	fastq	3b5bf3976ed542113b1c91eca18bd4f4	HiSeq 2500	50	single
20170912-F01-NA19098.fastq.gz	fastq	7ff88986108212f2aaa3f51803b683ab	HiSeq 2500	50	single
20170912-F02-NA19098.fastq.gz	fastq	3f5e39611b9737ebb031f7c8890d57aa	HiSeq 2500	50	single
20170912-F03-NA18870.fastq.gz	fastq	5585de92644af9d4237728cb748c262b	HiSeq 2500	50	single
20170912-F04-NA18870.fastq.gz	fastq	27db4d0e586431b9827ff7c14d3399b9	HiSeq 2500	50	single
20170912-F05-NA18870.fastq.gz	fastq	76ba4569383bfdf03db39c9372a2768a	HiSeq 2500	50	single
20170912-F06-NA19098.fastq.gz	fastq	3d4e0c6f4cc064dec492ed17c38fe969	HiSeq 2500	50	single
20170912-F07-NA19098.fastq.gz	fastq	ab78a902a5abc8c9e27952a16eeba49e	HiSeq 2500	50	single
20170912-F08-NA19098.fastq.gz	fastq	63711013c36639216bb0ae125ef2e3f1	HiSeq 2500	50	single
20170912-F09-NA19098.fastq.gz	fastq	b4f674a83850bcb9b58ebdaf58b837a5	HiSeq 2500	50	single
20170912-F10-NA19098.fastq.gz	fastq	b9bf51051b38cde1aeba57ed48d225b1	HiSeq 2500	50	single
20170912-F11-NA19098.fastq.gz	fastq	1671b5882c1b8e63e2b212b8cc7523d0	HiSeq 2500	50	single
20170912-F12-NA19098.fastq.gz	fastq	07f24f840510ff7ab2004a3d4272e628	HiSeq 2500	50	single
20170912-G01-NA18870.fastq.gz	fastq	80f6627aa026b088c56324bff60249e1	HiSeq 2500	50	single
20170912-G02-NA18870.fastq.gz	fastq	25beb34bfd8601110ad20ebabfa73453	HiSeq 2500	50	single
20170912-G03-NA19098.fastq.gz	fastq	c377218df69f61b87c1416789f38ebba	HiSeq 2500	50	single
20170912-G04-NA19098.fastq.gz	fastq	19811ca8bd399eb280c672d6e1e25d82	HiSeq 2500	50	single
20170912-G05-NA19098.fastq.gz	fastq	ee1ec19529d7a8f49ecfb982dfac1461	HiSeq 2500	50	single
20170912-G06-NA19098.fastq.gz	fastq	9b36cce98c466e6a5a09d386b979343f	HiSeq 2500	50	single
20170912-G07-NA19098.fastq.gz	fastq	94d0ae85d36234d08542dad71b18f102	HiSeq 2500	50	single
20170912-G08-NA18870.fastq.gz	fastq	b10562fd50593b746a142b5e2fdb8d47	HiSeq 2500	50	single
20170912-G09-NA18870.fastq.gz	fastq	a3b8d0a6f7303b9193a8c11a9b2fbcd5	HiSeq 2500	50	single
20170912-G10-NA19098.fastq.gz	fastq	0dc6ddc660881bce0cfb6502b90daaaa	HiSeq 2500	50	single
20170912-G11-NA18870.fastq.gz	fastq	7cc94dbbb797ea51b8f7f77f5f3042e3	HiSeq 2500	50	single
20170912-G12-NA19098.fastq.gz	fastq	1d2899df67dacde2899321f6e8d4d88e	HiSeq 2500	50	single
20170912-H01-NA18870.fastq.gz	fastq	ad141eff1b8f5a02c793e3b1829c906b	HiSeq 2500	50	single
20170912-H02-NA18870.fastq.gz	fastq	0c4d451a995610741097b7fff8be1935	HiSeq 2500	50	single
20170912-H03-NA18870.fastq.gz	fastq	fb4d69d950b15aca6f9529f3518883ae	HiSeq 2500	50	single
20170912-H04-NA19098.fastq.gz	fastq	3ca76a545f99dbb2a0d73d54e1a2355c	HiSeq 2500	50	single
20170912-H05-NA19098.fastq.gz	fastq	0ca7b1ccd7349c66ece533f98e2eef4a	HiSeq 2500	50	single
20170912-H06-NA18870.fastq.gz	fastq	51c1bf41f6d2846c20b6a44d49f0596d	HiSeq 2500	50	single
20170912-H07-NA18870.fastq.gz	fastq	a1d8653597cee7b854655f14f1aa9dc9	HiSeq 2500	50	single
20170912-H08-NA19098.fastq.gz	fastq	8f96cd24f96107d76cd4ec5868a2c6ba	HiSeq 2500	50	single
20170912-H09-NA19098.fastq.gz	fastq	d32e7708819ccfd5b816d91c95699b4d	HiSeq 2500	50	single
20170912-H10-NA18870.fastq.gz	fastq	0a619048527f949700c948d42e031ed0	HiSeq 2500	50	single
20170912-H11-NA19098.fastq.gz	fastq	1ecb50f4c0b0e177659c25bfcace1d44	HiSeq 2500	50	single
20170912-H12-NA19098.fastq.gz	fastq	4b830e5202be2582931ce8ad75397dc1	HiSeq 2500	50	single
20170913-A01-NA18855.fastq.gz	fastq	c051afa41c62aff9fea4e1bacbfdddc0	HiSeq 2500	50	single
20170913-A02-NA18855.fastq.gz	fastq	4c3fbe88c3adca30ba5a84802e3807ec	HiSeq 2500	50	single
20170913-A03-NA18855.fastq.gz	fastq	c218832081858042a1b01343459aa97e	HiSeq 2500	50	single
20170913-A04-NA19160.fastq.gz	fastq	1e0b8f257d19a7ee02435bd929d98b24	HiSeq 2500	50	single
20170913-A05-NA18855.fastq.gz	fastq	33d65e0e974159d3c7cfd4fe48073a00	HiSeq 2500	50	single
20170913-A06-NA18855.fastq.gz	fastq	36c75b127b4016219657bfdc6c7744e0	HiSeq 2500	50	single
20170913-A07-NA18855.fastq.gz	fastq	faf54eae86b4e63e862f8ac01d0e3cef	HiSeq 2500	50	single
20170913-A08-NA18855.fastq.gz	fastq	65652c7bd5b82f4f5803b913e88f79d6	HiSeq 2500	50	single
20170913-A09-NA18855.fastq.gz	fastq	57be48279ebcd2b68a1a4fd8974fb8b5	HiSeq 2500	50	single
20170913-A10-NA18855.fastq.gz	fastq	16cf727e03ec470de58458e3c0ffed8d	HiSeq 2500	50	single
20170913-A11-NA18855.fastq.gz	fastq	3ce6cc9ba91e69ff914bf2b23e4665a9	HiSeq 2500	50	single
20170913-A12-NA18855.fastq.gz	fastq	76938ef29e8086179747edcb35c768fb	HiSeq 2500	50	single
20170913-B01-NA18855.fastq.gz	fastq	f09470319d355b917917ecf0a69ae623	HiSeq 2500	50	single
20170913-B02-NA18855.fastq.gz	fastq	b99fbb0b635e19ece400e19efc0640de	HiSeq 2500	50	single
20170913-B03-NA18855.fastq.gz	fastq	e13ff9445522dacad51515bf1abc8192	HiSeq 2500	50	single
20170913-B04-NA18855.fastq.gz	fastq	22bc138a6ff255ed30bb54a0a20174d8	HiSeq 2500	50	single
20170913-B05-NA18855.fastq.gz	fastq	d225da2d7b7f531f018a19dc0c408a27	HiSeq 2500	50	single
20170913-B06-NA18855.fastq.gz	fastq	0f2690eedb288763717e7bcf0aeef4ae	HiSeq 2500	50	single
20170913-B07-NA18855.fastq.gz	fastq	1b1e8c21fd7415ecd5ecbbb5fb4390a5	HiSeq 2500	50	single
20170913-B08-NA18855.fastq.gz	fastq	86018e22bcd49b2755efa2deaa6b8f3a	HiSeq 2500	50	single
20170913-B09-NA18855.fastq.gz	fastq	685a01e876f1aa80cdbafcc5f92ecffd	HiSeq 2500	50	single
20170913-B10-NA19160.fastq.gz	fastq	b92473d6418a251b6a306eb1e48fd33f	HiSeq 2500	50	single
20170913-B11-NA18855.fastq.gz	fastq	f8c718ffbe91c72493948edf47608297	HiSeq 2500	50	single
20170913-B12-NA18855.fastq.gz	fastq	5c884259f5e59d46404a09a502a7f4dd	HiSeq 2500	50	single
20170913-C01-NA18855.fastq.gz	fastq	6ca179607a098e718a6c70e572bf5bb2	HiSeq 2500	50	single
20170913-C02-NA18855.fastq.gz	fastq	3f737def99bc38cf6b2018f7ce345039	HiSeq 2500	50	single
20170913-C03-NA18855.fastq.gz	fastq	c85dc314e8af4d56a2fd0e372ac07b5c	HiSeq 2500	50	single
20170913-C04-NA18855.fastq.gz	fastq	7dfdbbde6ca8ab6b64e5ed9330b4f681	HiSeq 2500	50	single
20170913-C05-NA18855.fastq.gz	fastq	9f6f18c2efe3820c9889fa331a89d5ef	HiSeq 2500	50	single
20170913-C06-NA19160.fastq.gz	fastq	45d6434c182ea3d0bc6fee56562b5851	HiSeq 2500	50	single
20170913-C07-NA19160.fastq.gz	fastq	d2edfa37d065428d8982c567083e34f3	HiSeq 2500	50	single
20170913-C08-NA18855.fastq.gz	fastq	a3e284ea3fbee4bab821d482f8f6baa1	HiSeq 2500	50	single
20170913-C09-NA18855.fastq.gz	fastq	5ea9c3341c29c95c1f71d07de836eaec	HiSeq 2500	50	single
20170913-C10-NA19160.fastq.gz	fastq	7d36d3d2f33947f66ecb496b935c4c40	HiSeq 2500	50	single
20170913-C11-NA18855.fastq.gz	fastq	c1463d2742df2d884b95ec33188ccb40	HiSeq 2500	50	single
20170913-C12-NA18855.fastq.gz	fastq	b14a6dffbd0243b8624c30fb83eb660c	HiSeq 2500	50	single
20170913-D01-NA18855.fastq.gz	fastq	c7596553a8985f86d5e5ebb3e03795b5	HiSeq 2500	50	single
20170913-D02-NA19160.fastq.gz	fastq	98488125a53570cfe3714fa50711d4e0	HiSeq 2500	50	single
20170913-D03-NA18855.fastq.gz	fastq	6d05f3662afc7d8fc39d02b40bec1764	HiSeq 2500	50	single
20170913-D04-NA18855.fastq.gz	fastq	844da36d782d72a4db2563785799c9d9	HiSeq 2500	50	single
20170913-D05-NA19160.fastq.gz	fastq	20795f2cf7f01bcdc99707f505e8b788	HiSeq 2500	50	single
20170913-D06-NA18855.fastq.gz	fastq	02192086a3ddb4c43bc9b8d7ebd905ff	HiSeq 2500	50	single
20170913-D07-NA18855.fastq.gz	fastq	6aee9ceaec694ece926505e5a8599976	HiSeq 2500	50	single
20170913-D08-NA18855.fastq.gz	fastq	bc7f148b4e650b6fa5ebaf0c9de2e700	HiSeq 2500	50	single
20170913-D09-NA18855.fastq.gz	fastq	28295911a3116a492be38835d6774864	HiSeq 2500	50	single
20170913-D10-NA18855.fastq.gz	fastq	d4bb8896b772f4f73adc5660a186e210	HiSeq 2500	50	single
20170913-D11-NA18855.fastq.gz	fastq	9a3b43c8a70ba8e8b94f6854b579d607	HiSeq 2500	50	single
20170913-D12-NA18855.fastq.gz	fastq	a1cff4bad8cfa697bf134ed48e224dea	HiSeq 2500	50	single
20170913-E01-NA18855.fastq.gz	fastq	f4262da407fbe2693b0d1d5142bc5df7	HiSeq 2500	50	single
20170913-E02-NA18855.fastq.gz	fastq	aee168b457c395c3f5c48f81cbe53df1	HiSeq 2500	50	single
20170913-E03-NA18855.fastq.gz	fastq	72450958b525077b1f9a7a1028f3130c	HiSeq 2500	50	single
20170913-E04-NA18855.fastq.gz	fastq	935c73903f680591e1646b4871e92c92	HiSeq 2500	50	single
20170913-E05-NA18855.fastq.gz	fastq	e2ea21aaff09e4b57604750d6cb9614b	HiSeq 2500	50	single
20170913-E06-NA18855.fastq.gz	fastq	299406c8ac183ccf1322d41a76a589b2	HiSeq 2500	50	single
20170913-E07-NA18855.fastq.gz	fastq	9967322dba27f02f26a0724faefb1c2b	HiSeq 2500	50	single
20170913-E08-NA18855.fastq.gz	fastq	4a8c00a4dc2c5ee30ea14df8ef75d1e7	HiSeq 2500	50	single
20170913-E09-NA18855.fastq.gz	fastq	f9e59f8ca42608166cadc15f8efb21e8	HiSeq 2500	50	single
20170913-E10-NA18855.fastq.gz	fastq	a611459e14f2b320220fae75b7d5ec5c	HiSeq 2500	50	single
20170913-E11-NA18855.fastq.gz	fastq	4ceaedbad97e5de1a5d5526d75ecc99c	HiSeq 2500	50	single
20170913-E12-NA18855.fastq.gz	fastq	327210137d6eed0dbc7fa905a5f4a984	HiSeq 2500	50	single
20170913-F01-NA18855.fastq.gz	fastq	cd28f3727125a31b32fda57cbfccbe29	HiSeq 2500	50	single
20170913-F02-NA18855.fastq.gz	fastq	fd9c26a7ebff5b35ca351650dd67bcdf	HiSeq 2500	50	single
20170913-F03-NA19160.fastq.gz	fastq	5072f051afae8b27976fd650607825a4	HiSeq 2500	50	single
20170913-F04-NA18855.fastq.gz	fastq	bdb33965406202d3903d396e2db30f2e	HiSeq 2500	50	single
20170913-F05-NA18855.fastq.gz	fastq	6d5f5545353b519f301e99fdb43d0a38	HiSeq 2500	50	single
20170913-F06-NA18855.fastq.gz	fastq	12febd9ea2a0485fd00f1d6eadc537e8	HiSeq 2500	50	single
20170913-F07-NA18855.fastq.gz	fastq	6344aba5dbd0af207e6fd5ceedbc235e	HiSeq 2500	50	single
20170913-F08-NA18855.fastq.gz	fastq	54c6a91f084e9264e01800cf1d0b33fc	HiSeq 2500	50	single
20170913-F09-NA18855.fastq.gz	fastq	bbf5bb066b187c4fe407f651cef266aa	HiSeq 2500	50	single
20170913-F10-NA18855.fastq.gz	fastq	c35969fe4855f50b0f1adf4e9c422e15	HiSeq 2500	50	single
20170913-F11-NA18855.fastq.gz	fastq	7cdd1d2c34d26db6087fc7ad0a2d3827	HiSeq 2500	50	single
20170913-F12-NA18855.fastq.gz	fastq	aa707c1d3eb226e8e4c566c88d1b4437	HiSeq 2500	50	single
20170913-G01-NA18855.fastq.gz	fastq	147b6a4e5e485646e6a98326485bfd2d	HiSeq 2500	50	single
20170913-G02-NA18855.fastq.gz	fastq	70c5820e34238112b287722d34256fd7	HiSeq 2500	50	single
20170913-G03-NA18855.fastq.gz	fastq	ccd985cfb70bca6c0d2aa788ab2685fb	HiSeq 2500	50	single
20170913-G04-NA19160.fastq.gz	fastq	3a147c2cf448a9bf28a25c1b3a3bafee	HiSeq 2500	50	single
20170913-G05-NA18855.fastq.gz	fastq	02db40ccde30a226d0364d92d9524b37	HiSeq 2500	50	single
20170913-G06-NA19160.fastq.gz	fastq	33a92cdd38787f3e17050965727b9b24	HiSeq 2500	50	single
20170913-G07-NA18855.fastq.gz	fastq	01cf9d64e811a0dae2084b4d67a89025	HiSeq 2500	50	single
20170913-G08-NA18855.fastq.gz	fastq	25f26d8b8af9660bef958d584b90cec1	HiSeq 2500	50	single
20170913-G09-NA19160.fastq.gz	fastq	063f725eb8fa044762818ff276ade3ab	HiSeq 2500	50	single
20170913-G10-NA18855.fastq.gz	fastq	7258db4b6444b13b7354b9b58794807a	HiSeq 2500	50	single
20170913-G11-NA18855.fastq.gz	fastq	31128a39b67b668c034ed6fca6681b1b	HiSeq 2500	50	single
20170913-G12-NA18855.fastq.gz	fastq	90958b4878922298dd60c08e56d5cea6	HiSeq 2500	50	single
20170913-H01-NA18855.fastq.gz	fastq	e0d1044c7b159c57df4ce94013cc1c9c	HiSeq 2500	50	single
20170913-H02-NA19160.fastq.gz	fastq	2cf7d73a14df38d502ab18cad35cc860	HiSeq 2500	50	single
20170913-H03-NA18855.fastq.gz	fastq	f3303ce389dc3edc9146a1775ef677e1	HiSeq 2500	50	single
20170913-H04-NA19160.fastq.gz	fastq	826a89bc21f21bb3b1fd3c90e024c7fd	HiSeq 2500	50	single
20170913-H05-NA18855.fastq.gz	fastq	f2df09cbab86e1948a987c0a3b5cf2ec	HiSeq 2500	50	single
20170913-H06-NA18855.fastq.gz	fastq	9ca4c0deb7a3f31135863e6a1db79b88	HiSeq 2500	50	single
20170913-H07-NA18855.fastq.gz	fastq	0e490e5eed9a2833df8c5b604add378c	HiSeq 2500	50	single
20170913-H08-NA18855.fastq.gz	fastq	c3b9d6d3836690d9468ccf916333f649	HiSeq 2500	50	single
20170913-H09-NA18855.fastq.gz	fastq	e76384465081587d57a8ff0a74074b29	HiSeq 2500	50	single
20170913-H10-NA18855.fastq.gz	fastq	116ecc29f142c915413320acc2287462	HiSeq 2500	50	single
20170913-H11-NA18855.fastq.gz	fastq	58a0b1acdd98b288b175968baa8e9202	HiSeq 2500	50	single
20170913-H12-NA18855.fastq.gz	fastq	edfa640c706c8019542fa794afda4ee3	HiSeq 2500	50	single
20170914-A01-NA19160.fastq.gz	fastq	30acd2f3d78e90441717262917bdb9f0	HiSeq 2500	50	single
20170914-A02-NA19160.fastq.gz	fastq	a4191b04c6873ab3d755301f8dccd5a3	HiSeq 2500	50	single
20170914-A03-NA19101.fastq.gz	fastq	f4a623434c7a550182efce7c909bd73e	HiSeq 2500	50	single
20170914-A04-NA19160.fastq.gz	fastq	c4fe3b18b886fda298240ba18f24ccff	HiSeq 2500	50	single
20170914-A05-NA19160.fastq.gz	fastq	c9f7e36f2dc5e4ea842e0dee00c50154	HiSeq 2500	50	single
20170914-A06-NA19101.fastq.gz	fastq	14d2e94619ed16838df6320f42ab8dba	HiSeq 2500	50	single
20170914-A07-NA19160.fastq.gz	fastq	87f0223439a341a968e9018b0fea7518	HiSeq 2500	50	single
20170914-A08-NA19101.fastq.gz	fastq	5bd264e29fb4553121824477ecb8fc7a	HiSeq 2500	50	single
20170914-A09-NA19101.fastq.gz	fastq	410ca2c5d0f8dc3203a781e0f36c2de4	HiSeq 2500	50	single
20170914-A10-NA19160.fastq.gz	fastq	30c0b10b25d727ccadd1a6ab8678005b	HiSeq 2500	50	single
20170914-A11-NA19160.fastq.gz	fastq	495d22b0873c5aa73a3f3bdfc8748505	HiSeq 2500	50	single
20170914-A12-NA19160.fastq.gz	fastq	6b49f146c89656d0ca66e11465b3209f	HiSeq 2500	50	single
20170914-B01-NA19160.fastq.gz	fastq	593cb7bc592059200917cb7414bdf060	HiSeq 2500	50	single
20170914-B02-NA19160.fastq.gz	fastq	5355ce17bba60684cb5b6604041ea407	HiSeq 2500	50	single
20170914-B03-NA19160.fastq.gz	fastq	413eeccc5327787564de87cfeea088fd	HiSeq 2500	50	single
20170914-B04-NA19101.fastq.gz	fastq	6c5fd943d307acacbbc4d1de26401140	HiSeq 2500	50	single
20170914-B05-NA19160.fastq.gz	fastq	c95b1be3f0c5925f20789175b9caee47	HiSeq 2500	50	single
20170914-B06-NA19160.fastq.gz	fastq	0ea396b09e95841b1ae7c6e92a44060e	HiSeq 2500	50	single
20170914-B07-NA19160.fastq.gz	fastq	f362104bd19ba9f1b643ee4d2650be66	HiSeq 2500	50	single
20170914-B08-NA19160.fastq.gz	fastq	9bdafbb8110c677a7143f9ac74a5fdd0	HiSeq 2500	50	single
20170914-B09-NA19101.fastq.gz	fastq	48bd083adc9901cc28288e8c0742de82	HiSeq 2500	50	single
20170914-B10-NA19101.fastq.gz	fastq	c4dc97b5fca0431f1c31c974761d800d	HiSeq 2500	50	single
20170914-B11-NA19160.fastq.gz	fastq	326adc1bfec80c2bfa142eaa701bc803	HiSeq 2500	50	single
20170914-B12-NA19160.fastq.gz	fastq	c216bebd993d9106ff4490f8a9dafecd	HiSeq 2500	50	single
20170914-C01-NA19160.fastq.gz	fastq	f07f620a329448e2c12392781ba90c28	HiSeq 2500	50	single
20170914-C02-NA19160.fastq.gz	fastq	38798b90c74d4613a8c92a5453760535	HiSeq 2500	50	single
20170914-C03-NA19160.fastq.gz	fastq	80dc51951a73ed35355ae027306a4482	HiSeq 2500	50	single
20170914-C04-NA19101.fastq.gz	fastq	95e5dba676e75d9ac2a8e50d6aa4ac30	HiSeq 2500	50	single
20170914-C05-NA19101.fastq.gz	fastq	e6071272b4dc05e711df4f9f7529d6c2	HiSeq 2500	50	single
20170914-C06-NA19160.fastq.gz	fastq	317027bccf07f92fc9744b39bc231db6	HiSeq 2500	50	single
20170914-C07-NA19160.fastq.gz	fastq	8a12e602223e7fe3b47bb3a51a15096e	HiSeq 2500	50	single
20170914-C08-NA19160.fastq.gz	fastq	02e996347db475bc4b8686a1caaa2374	HiSeq 2500	50	single
20170914-C09-NA19101.fastq.gz	fastq	af7f3b36e2cef798c82bcc72c23f4a15	HiSeq 2500	50	single
20170914-C10-NA19101.fastq.gz	fastq	991e0465b134f9fd818f2229af65da31	HiSeq 2500	50	single
20170914-C11-NA19160.fastq.gz	fastq	0765c5bc613e94a0bff51770f6dd307a	HiSeq 2500	50	single
20170914-C12-NA19160.fastq.gz	fastq	e036ef3e1fb5b0d9d2518a42707fc591	HiSeq 2500	50	single
20170914-D01-NA19160.fastq.gz	fastq	5b4f7870d84ea7602c858ffafdbbe000	HiSeq 2500	50	single
20170914-D02-NA19160.fastq.gz	fastq	717613545951bbb32492c135299451c0	HiSeq 2500	50	single
20170914-D03-NA19160.fastq.gz	fastq	b0928380f53a8f496adb2e09b0e497cf	HiSeq 2500	50	single
20170914-D04-NA19101.fastq.gz	fastq	eaeb196ba0f618b22bac4bc9e8a06bde	HiSeq 2500	50	single
20170914-D05-NA19101.fastq.gz	fastq	47f62ee8fdc91c92287cd3c1483f2309	HiSeq 2500	50	single
20170914-D06-NA19160.fastq.gz	fastq	7a66092209b8b851a7b5f1a79222aa75	HiSeq 2500	50	single
20170914-D07-NA19101.fastq.gz	fastq	19cdcf2f13ee39f8217494d2309da157	HiSeq 2500	50	single
20170914-D08-NA19160.fastq.gz	fastq	1d11a53df65f58a859fdb5e3b211e5c3	HiSeq 2500	50	single
20170914-D09-NA19101.fastq.gz	fastq	648c5434c2734914285198bf034a7787	HiSeq 2500	50	single
20170914-D10-NA19101.fastq.gz	fastq	519ddadbc3109d8640b140160103203d	HiSeq 2500	50	single
20170914-D11-NA19101.fastq.gz	fastq	0ef70a77898727c169d522a8f7759de9	HiSeq 2500	50	single
20170914-D12-NA19101.fastq.gz	fastq	6ed6e8a960096ca0175a1ae1658004f1	HiSeq 2500	50	single
20170914-E01-NA19160.fastq.gz	fastq	d0af58bf3553a2edf465a75baf6f3015	HiSeq 2500	50	single
